"802","acacia","Arid Climate, Adaption und Cultural Innovation in Africa (ACACIA)",,,,"http://www.uni-koeln.de/inter-fak/sfb389/","302",NULL,,"1","1","1","1","1",,"/inter-fak/sfb389/",,"0","inter_sfb389_n","inter_sfb389_a","8","60","1"
"803","koordstwissenschaft","Koordinierungsstelle Wissenschaft und Öffentlichkeit",,"0221 - 470 6831","0221 - 470 5934","http://www.koost.uni-koeln.de/","332d","-1","Alte Mensa","0","0","0","0","1","ursula.pietsch-lindt@uni-koeln.de","/zentral/koost/",,"0","zent_koost_n","zent_koost_a","9","0","1"
"804","kinderuni","KölnerKinderUni",,"0221 / 470 - 6831 ","0221 / 470 - 5934","http://www.kinderuni.uni-koeln.de/index.php?id=4101","332d","-1","Alte Mensa","1","1","0","0","1","kinderuni@uni-koeln.de","/uni/kinderuni/",,"0","uni_kinder_n","uni_kinder_a","9","0","1"
"805","weiterbildungskooperation","Weiterbildungskooperation zwischen Universität zu Köln und Kölnischer Rückversicherungs-Gesellschaft",,,,"http://weiterbildung.uni-koeln.de/",NULL,NULL,,"1","1","1","1","1",,"/zentral/weiterbildung/koop-uni-gcr/",NULL,"0","zent_weiterbildung_n","zent_weiterbildung_a","0","70","1"
"806","efferen","Studentenwohnheim Efferen",,,,"http://www.studentendorf-efferen.de/",NULL,NULL,,"1","1","1","1","1","info@studentendorf-efferen.de","/studenten/efferen/",NULL,"0","stud_efferen_n","stud_efferen_a","0","80","1"
"807","eiu","German Students at Eastern Illinois University",,,,"http://www.uni-koeln.de/studenten/eiu/",NULL,NULL,,"1","1","1","1","1",,"/studenten/eiu/",NULL,"0","stud_eiu_n","stud_eiu_a","0","80","1"
"808","chinanrw","China-Netzwerk (NRW University Alliance)",,"+49(0)221/470-4089 ","+49(0)221/470-6842","http://www.portal.uni-koeln.de/4586.html","101b",NULL,,"1","0","0","0","1","s.preuschoff@verw.uni-koeln.de",,,"2",,,"9","70","1"
"809","psychotherapfmw","Psychotherapeutische Forschung, Methodenentwicklung und Weiterbildung (IPFMW)",,"0221-390 903-50","0221-390 903-12","http://www.ipfmw.de/",NULL,NULL,,"1","0","0","0","1","teger@ipfmw.de","/phil-fak/psych/klin/ipfmw/",,"0","phil_psych_klin_n","phil_psych_klin_a","3","0","1"
"810","paedpsych","Pädagogische Psychologie",,"0221 - 470 4723","0221 - 470 5105","http://www.hf.uni-koeln.de/31729","216c","1","Block C","0","1","0","0","1","Erika.Scheffler@uni-koeln.de",,,"9",,,"6","0","1"
"812","dewey","Dewey Center",,"0221 - 470 4735","0221 - 470 7753","http://dewey.uni-koeln.de","216a",NULL,,"1","0","0","0","1","S.Neubert@uni-koeln.de","/ew-fak/paedagogik/dewey/",,"0","ew_paedagogik_n","ew_paedagogik_a","6","0","1"
"813","albertusmagnus","Albertus Magnus Professur",,"0221 - 470 2451",,"http://www.amp.uni-koeln.de/","100",NULL,,"1","0","0","0","1",,"/var/local/ukweb/amp/",,"1",,,"3","0","1"
"814","empwisols","Empirische Sozial- und Wirtschaftsforschung (Lehrstuhl)",,"0221-470 3475","0221-470 2069","http://www.iss-wiso.uni-koeln.de/lehrstuhl_andress1.html","838","1",,"1","0","0","0","1"," hja@wiso.uni-koeln.de","/var/local/ukweb/eswf/",,"1",,,"1","0","1"
"815","stiftungdemokratie","Stiftung Demokratie",,"0221 - 470 5644",,"http://demokratie-stiftung-koeln.de","202",NULL,,"1","0","0","0","1",,"/var/local/ukweb/stiftdem/",,"1",,,"1","0","1"
"816","fachschaftdeutschsek1","Fachschaft Deutsch ",,,,"http://www.uni-koeln.de/phil-fak/fs-deutsch/","216a",NULL,,"1","1","1","1","1",,"/phil-fak/fs-deutsch/",,"0","phil_fs-deutsch_n","phil_fs-deutsch_a","3","2","1"
"817","fachschaftdiplomph","Fachschaft Diplom (Heil) Pädagogik",,,,"http://www.diplom-fachschaft.de/","216a",NULL,,"1","1","1","1","1","Diplom-Fachschaft@richtig.wichtig.de",,,"0",,,"6","2","1"
"819","fachschaftevtheologie","Fachschaft Evangelische Theologie",,,,"http://www.fachschaft-koeln.de","168",NULL,,"1","1","1","1","1","fsevtheologie@gmx.de",,,"0",,,"3","2","1"
"822","fachschaftgeographiesek1","Fachschaft Geographie und ihre Didaktik",,,,"http://guid.uni-koeln.de/fachschaft.html","216a",NULL,,"1","1","1","1","1","fs-geodid@uni-koeln.de",,,"0",,,"5","2","1"
"823","fachschaftgeschichtesek1","Fachschaft Geschichte (Sek I)",,,,"http://www.uni-koeln.de/ew-fak/seminar/histphil/abgeschi/fachsc.html","216a",NULL,,"1","1","1","1","1",,,NULL,"0",,,"3","2","1"
"824","fachschaftindologie","Fachschaft Indologie und Tamilistik",,,,"http://www.uni-koeln.de/phil-fak/fs-indotam/","411",NULL,,"1","1","1","1","1","fs-indotam@uni-koeln.de","/phil-fak/fs-indotam/",,"0","phil_fs-indotam_n","phil_fs-indotam_a","3","2","1"
"826","fachschaftmusiksek1","Fachschaft Musik (Sek I)",,,,"http://www.uni-koeln.de/ew-fak/Mus_did/fachschaft/","216a",NULL,,"1","1","1","1","1",,"/ew-fak/Mus_did/fachschaft/",,"0","ew_mus_did_fs_n","ew_mus_did_fs_a","6","2","1"
"827","fachschaftkoerperbehpaed","Fachschaft körperliche – motorische Entwicklung",,,,"http://www.hf.uni-koeln.de/30703","221","2",,"1","1","1","1","1","kb-fachschaft@gmx.de",,,"0",,,"6","2","1"
"828","fachschaftlernbehpaed","Fachschaft Lernbehindertenpädagogik",,,,"http://www.uni-koeln.de/hp-fak/lb/informationen/fs/","213",NULL,,"1","1","1","1","1",,"/hp-fak/lb/informationen/",NULL,"0","hp_lb_n","hp_lb_a","6","2","1"
"829","fachschaftkunstsek1","Fachschaft Kunst (Sek I)",,,,"http://www.uni-koeln.de/ew-fak/kunst/theorie/fachschaft/","216a",NULL,,"1","1","1","1","1",,"/ew-fak/kunst/theorie/seiten/",,"0","ew_kunst_n","ew_kunst_a","6","2","1"
"830","fachschaftkunstgeschichte","Fachschaft Kunstgeschichte",,,,"http://www.uni-koeln.de/phil-fak/khi/fs_homepage/","155",NULL,,"1","1","1","1","1","fs-kunstgeschichte@uni-koeln.de","/phil-fak/khi/fs_homepage/",NULL,"0","phil_khi_fs_n","phil_khi_fs_a","3","2","1"
"831","fachschaftintegration","Fachschaft Integration/Inklusion",,"0221 - 470 7053",,"http://www.uni-koeln.de/hp-alt/inklusion/","213",NULL,,"1","1","1","1","1","fs-inklusion@uni-koeln.de","/hp-alt/inklusion/",,"9","hp_fs_int_n","hp_fs_int_a","0","2","1"
"832","fachschaftskandinavistik","Fachschaft Skandinavistik",,,,"http://www.skandinavisten.de/","103","3",,"1","1","1","1","1","skandinavisten.koeln@gmx.de",,,"9",,,"3","2","1"
"834","fachschaftfenno","Fachschaft Fennoskandinavisten",,,,"http://fennoskandinavisten.blogspot.com/","103","3",,"1","1","1","1","1",,,,"0",,,"3","2","1"
"835","fachschaftklassischephil","Fachschaft Klassische Philologie",,"0221 - 470 3047",,"http://www.uni-koeln.de/phil-fak/ifa/fachschaft/","103","5",,"1","1","1","1","1",,"/phil-fak/ifa/fachschaft/","Webseiten nicht mehr aktiv. Keine Infos vorhanden.","0","phil_ifa_fs_n","phil_ifa_fs_a","3","2","0"
"836","fachschaftphonetik","Fachschaft Phonetik",,,,"http://www.fs-phonetik.uni-koeln.de/","212",NULL,,"1","1","1","1","1",,,,"1",,,"3","2","1"
"837","fachschaftphysiksek1","Fachschaft Physik (Sek I)",,,,"http://www.physikdidaktik.uni-koeln.de/fachschaftphysikdidaktik.html","216a",NULL,,"1","1","1","1","1","fs-physikdidaktik@uni-koeln.de",,,"0","ew_physik_n","ew_physik_a","5","2","1"
"838","fachschaftpolitiksek1","Fachschaft Politik (Sek I)",,,,,"216a",NULL,,"1","1","1","1","1",,,NULL,"0",,,"6","2","1"
"840","fachschaftkunsttherapie","Fachschaft Kunsttherapie",,,,,"213",NULL,,"1","1","1","1","1","kunstfachschaftkoeln@yahoo.de",,,"0",,,"6","2","1"
"841","fachschaftmathematiksek1","Fachschaft Mathematik (Sek I)",,,,,"216a",NULL,,"1","1","1","1","1",,,NULL,"0",,,"0","2","1"
"845","dgk","DGK - Doktoranden-Gesprächskreis",,,,"http://www.dgk.uni-koeln.de","115",NULL,,"1","0","0","0","1","caroline.coit@uni-koeln.de","/inter-fak/dgk/",NULL,"0","inter_dgk_n","inter_dgk_a","9","0","1"
"846","proteus","Proteus - Orientierungskurs in Recht und Politik des EU-Systmes",,"0221 / 940 25 41","0221 / 940 25 42","http://www.proteus.uni-koeln.de/","201",NULL,,"1","0","0","0","1","claudia.ehmke@uni-koeln.de","/jur-fak/instluft/proteus/",,"0","jur_instluft_n","jur_instluft_a","2","0","1"
"847","kommissionen","Kommissionen und Gremien",,,,"http://verwaltung.uni-koeln.de/abteilung11/content/gremien/kommissionen_und_sonstige_gremien/index_ger.html",NULL,NULL,,"1","1","0","1","1",,,,"0",,,"9","0","1"
"848","koelnermodell","Kölner Modell (Chemielehrer-Fortbildungsprojekt)",,"0221 – 470 3914","0221 – 470 3914","http://www.koelnermodell.de/","322b",NULL,,"1","0","0","0","1","info@koelnermodell.de",,,"9",,,"5","0","1"
"849","geobibliothek","GeoBibliothek",,"0221 - 470 2539",,"http://www.geobibliothek.uni-koeln.de/","310c",NULL,,"0","0","0","0","1","geobibliothek@uni-koeln.de","/math-nat-fak/geobibliothek/",,"0","math_geobibliothek_n","math_geobibliothek_a","5","0","1"
"852","pruefpsych","Psychologie Prüfungsamt ",,"0221 470-2315","0221 470-5964","http://www.hf.uni-koeln.de/30827","211","3",,"1","1","1","1","1",,,,"0","phil_psych_pruef_n","phil_psych_pruef_a","6","0","1"
"854","interngradschoolem","International Graduate School of Executive Management (ISEM)",,,,"http://www.isemkoeln.net/","100",NULL,,"1","0","0","0","1"," info@isemkoeln.net",,"Webauftritt defekt","9",,,"1","0","0"
"855","brustzentrum","Brustzentrum (Brustkrebsschwerpunkt Köln)",,,,"http://frauenklinik.uk-koeln.de/brustzentrum_koeln-frechen/brustzentrumkoeln/kontakt-und-anfahrt","47",NULL,,"1","0","0","0","1",,,,"9",,,"4","0","1"
"856","centrumio","Centrum für Integrierte Onkologie (CIO)",,,,"https://www.cio-koeln-bonn.de/service/kontakt/","9","5",,"1","0","0","0","1",,,,"9",,,"4","0","1"
"857","medfitreha","UniReha(Praxiszentrum für Physiotherapie)",,"0221 478-87582","0221 478-87585","http://unireha.uk-koeln.de/","43",NULL,,"1","0","0","0","1","praxis@unireha-koeln.de",,,"9",,,"4","0","1"
"859","palliativ","Palliativmedizin",,"+49 221 478-3355","+49 221 478-86895","http://palliativzentrum.uk-koeln.de/","6",NULL,,"0","0","0","0","1","palliativmedizin@uk-koeln.de",,,"9",,,"4","0","1"
"860","zentralintensivnotfall","Zentrale Intensiv- und Notfallmedizin",,"+49 221 478-88874",,"http://nephrologie.uk-koeln.de/die-klinik/zentrale-notaufnahme","8",NULL,,"0","0","0","0","1","bettina.pietsch@uk-koeln.de",,,"9",,,"4","0","1"
"861","genetikgruppe","Genetik",,,,,NULL,NULL,,"1","1","1","0","1",,,,"0",,,"5","0","1"
"862","beratungopfer","Beratungsstelle für Gewalt- und Unfallopfer",,"0221 390903-11","0221 390903-12","http://www.psychotraumatologie.de/index.php?option=com_content&view=article&id=131&Itemid=64","413",NULL,,"1","0","0","0","1","abitz@psychotraumatologie.de",,,"0",,,"6","0","1"
"863","gradschoolbio","Graduate School in the Biomedical Sciences",,"0221 - 470 7728","0221 - 470 1632","http://www.european-bio-gradschool.uni-koeln.de/","300",NULL,,"1","1","1","1","1","bio-gradschool@uni-koeln.de","/math-nat-fak/genetik/teaching/european-bio-gradschool/",NULL,"0","math_genetik_biograd_n","math_genetik_biograd_a","5","0","1"
"864","elearning","E-Learning / Ilias-Team",,"0221 - 470 1359","0221 - 470 4973","http://www.elearning.uni-koeln.de/","103","0",,"0","0","0","0","1","elearning-ilias@uni-koeln.de",,,"9",,,"9","0","1"
"865","medpsych","Medizinische Psychologie",,"0221 - 478 6669","0221 - 478 3420","http://psychosomatik-psychotherapie.uk-koeln.de/medizinische-psychologie","1","2","Zimmer 018 - 020","1","1","0","0","1","rainer.weber@uni-koeln.de",,,"9",,,"4","0","1"
"866","zentrumintbezphil","Zentrum für Internationale Beziehungen (ZIB Phil)",,"0221 - 470 2953",,"http://zib.phil-fak.uni-koeln.de/","103","4","Raum 422 ","1","1","1","1","1","philfak-zib@uni-koeln.de","/phil-fak/zib/",,"0","phil_zib_n","phil_zib_a","3","0","1"
"867","zentrumintbez","Zentrum für Internationale Beziehungen (ZIB)",,,,"http://www.portal.uni-koeln.de/zib.html",NULL,NULL,,"1","0","0","0","1",,"/uni/",,"0",,,"8","0","1"
"869","zentrumintbezezw","Zentrum für Internationale Beziehungen (ZIB HF)",,"0221 - 470 4713","0221 - 470 7753","http://www.hf.uni-koeln.de/31519","216c","1","Block C","1","1","1","1","1","zib-hf@uni-koeln.de",,,"0",,,"6","0","1"
"871","erasmus","Erasmus-Büro",,,,"http://international.uni-koeln.de/8811.html",NULL,NULL,,"1","0","0","0","1",,,,"0",,,"9","0","1"
"872","aufsichtsratklinik","Aufsichtsrat des Klinikums",,"0221 478-6552",,"http://www.uk-koeln.de/unsere-uniklinik/aufsichtsrat/",NULL,NULL,,"1","0","0","0","1","aufsichtsrat@uk-koeln.de",,,"9",,,"4","0","1"
"874","expanaesthesiologie","Experimentelle Anästhesiologie und Schmerzforschung",,"++49 221 478 97 763","++49 221 478 14 284 ",,"51",NULL,,"1","1","0","0","1",,,,"9",,,"4","0","0"
"875","biochemie2","Biochemie II",,,,"http://www.uni-koeln.de/math-nat-fak/biochemie/","312",NULL,,"1","1","1","1","1",,,,"0",,,"5","0","1"
"876","kiss","KISS - Kölner interprofessionelles Skillslab und Simulationszentrum",,"0221 - 478 7659","0221 - 478 86521","http://kiss.uni-koeln.de/","65","0",,"1","0","0","0","1","skills-lab@uni-koeln.de",,,"9",,,"4","0","1"
"877","schwerpunktam","Schwerpunkt Allgemeinmedizin",,"0221-478-88848 ","0221-478 6625","http://allgemeinmedizin.uk-koeln.de/kontakt","42","0",,"1","0","0","0","1","info@schwerpunkt-allgemeinmedizin.de",,,"9",,,"4","0","1"
"886","staatswiss9","Staatswiss. Lehrstuhl Prof. Schmitz",,"0221 470-5609","0221 470-5077","http://www.schmitz.uni-koeln.de/","101b","0",,"1","1","1","1","1","patrick.schmitz@uni-koeln.de",,,"0",,,"1","0","1"
"887","krankenhaushygiene","Krankenhaushygiene",,"0221 - 478 5364","0221 - 478 87860","http://intranet.uk-koeln.de/unternehmensbereiche/krankenhaushygiene/","47",NULL,,"1","0","0","0","1","marita.kauth@uk-koeln.de",,,"9",,,"4","0","1"
"888","pruefjura","Rechtswiss. Fakultät - Prüfungsamt",,"470-5799","470-6722","http://www.jura.uni-koeln.de/pruefungsamt.html","100","-1","Bauteil 7","0","0","0","0","1","jura-pruefungsamt@uni-koeln.de","/jur-fak/www/einrichtungen/pruefungsamt/",,"0",,,"2","0","1"
"889","pruefwiso","WiSo-Prüfungsamt",,"470-2257",,"http://www.wiso.uni-koeln.de/pa/startseite/index.shtml","101a","8",,"1","1","1","1","1",,,,"0",,,"1","0","1"
"890","pruefgesoekonomie","WiSo Lehramts- und gesundheitsökonomische Studiengänge",,"470-4016",,"http://www.wiso.uni-koeln.de/lugstud/","333",NULL,,"1","1","1","1","1",,,,"0",,,"1","0","1"
"892","pruefbiologieba","Biologie Prüfungsausschuss - Bachelor of Arts",,,,"http://www.biologie.uni-koeln.de/ba_biologie.html","304","2","R 2.409","1","1","1","1","1",,,,"0",,,"5","0","1"
"893","pruefchemie","Chemie Diplomprüfungsamt",,"470-3922",,,"322b",NULL,,"1","1","1","1","1","r.baumeister@uni-koeln.de",,,"0",,,"5","0","1"
"894","pruefgeographie","Geographie Prüfungsamt",,"0221 - 470 4505",,"http://www.geographie.uni-koeln.de/studium/","303",NULL,,"1","1","1","1","1",,,,"0",,,"5","0","1"
"895","pruefgeologie","Geologie/Mineralogie Prüfungsamt",,"470-5673",,"http://www.uni-koeln.de/math-nat-fak/geomin/prfgsamt.html","310a",NULL,,"1","1","1","1","1",,,,"0",,,"5","0","1"
"897","pruefgeophysikmeteo","Geophysik/Meteorologie Diplomprüfungsamt",,"470-3386",,"http://www.geomet.uni-koeln.de/index.php?id=551","410",NULL,,"1","1","1","1","1",,,NULL,"0",,,"5","0","1"
"898","pruefmathematik","Mathematik Prüfungsamt",,"470-4344",,"http://www.mi.uni-koeln.de/www_mi/Studiengaenge/Studien_und_Pruefungsordnungen.html","162",NULL,,"1","1","1","1","1",,,NULL,"0",,,"5","0","1"
"899","pruefphilfak","Philosophische Fakultät - Prüfungsamt",,"470-4804","470-5093","http://www.uni-koeln.de/phil-fak/dekanat/pruefungsamt/","103","2",,"1","1","1","1","1",,,,"0",,,"3","0","1"
"900","pruefphysik","Physik - Prüfungsamt",,"470 -  4310",,"http://www.physik.uni-koeln.de/default.php?sec=STU&subsec=INF&open=info&lang=DE","321a",NULL,,"1","1","1","1","1","ch@thp.uni-koeln.de",,,"0",,,"5","0","1"
"901","pruefregional","Regionalwissenachaften Diplomprüfungsamt",,"470-4804","470-5093","http://www.uni-koeln.de/phil-fak/dekanat/pruefungsamt/","103","2",,"1","1","1","1","1",,,,"0",,,"3","0","1"
"902","pruefjustiz","Justizprüfungsamt bei dem Oberlandesgericht Köln",,"0221 7711&#8211;611","0211 87565112481","http://www.olg-koeln.nrw.de/002_aufgaben/justizpruefungsamt/index.php","840",NULL,,"1","1","1","1","1",,,,"0",,,"2","0","1"
"905","pruefmedizin","Medizinische Fakultät - Prüfungsamt",,"478 - 87997",,"https://medfak.uni-koeln.de/19987.html","42",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"906","prueflandesamtmedizin","Medizin - Landesprüfungsamt",,"0211 - 4584-0",,"http://www.lpa-duesseldorf.nrw.de/","893",NULL,,"1","1","1","1","1",,,,"0",,,"4","0","1"
"907","zentrumosteuropa","Zentrum Osteuropa",,"0221 - 470 2346","0221 - 470 5001","http://www.zoe.phil-fak.uni-koeln.de/","164",NULL,,"0","0","0","0","1","zoe@uni-koeln.de",,,"1","phil_zoe_n","phil_zoe_a","3","0","1"
"908","fachschaftpaedagogik","Fachschaft Pädagogik",,,,"http://www.uni-koeln.de/phil-fak/fs-paedagogik/","100","3","Bauteil 4","1","1","1","1","1",,"/phil-fak/fs-paedagogik/",,"0","phil_fs-paedagogik_n","phil_fs-paedagogik_","6","2","1"
"911","arabistik","Arabistik, Islamwissenschaft (Orientalische Philologie)",,"0221 - 470-3762","0221 - 470-5043","http://orient.phil-fak.uni-koeln.de/","125b",NULL,,"1","1","0","0","1"," walburga.stork@uni-koeln.de",,,"0",,,"3","0","1"
"912","malaiologie","Malaiologie (Indonesische Philologie)",,"0221-470-3470","0221-470-5043","http://www.uni-koeln.de/phil-fak/orient/indo/","125b","3",,"1","1","0","0","1","joachim.niess@uni-koeln.de","/phil-fak/orient/indo/",,"0","phil_indo_n","phil_indo_a","3","0","1"
"913","initiativebilingual","Initiative for Bilingual studies (IBIS)",,,,"http://www.ibis-online.net/","103","2","R 232","1","0","0","0","1","info@ibis-online.net","/phil-fak/studium/angebote/ibis/",,"0",,,"3","60","1"
"914","gradschool","Graduiertenschulen",,,,"http://www.uni-koeln.de/math-nat-fak/einrichtungen/schools/",NULL,NULL,,"1","0","0","0","1","peter.held@uni-koeln.de",,NULL,"0",,,"8","0","1"
"915","staatsverwrechtprof","Staats- und Verwaltungsrecht sowie Wissenschaftsrecht (Lehrstuhl v. Coelln / Schmitt-Kammler)",,"0221 - 470 4067","0221 - 470 2948","http://www.uni-koeln.de/jur-fak/profstvr/","100","2","Bauteil 5","1","0","0","0","1",,"/jur-fak/profstvr/",,"0","jur_profstvr_n","jur_profstvr_a","2","0","1"
"916","kindergparam","Kindertagesstätte Paramecium",,,,"http://www.uni-koeln.de/zentral/kita-paramecium/","127",NULL,,"1","1","1","1","1",,"/zentral/kita-paramecium/",,"0","zent_kita_n","zent_kita_a","9","0","1"
"917","prag","Partnerschaft Universität zu Köln - Karls-Universität Prag",,,,"http://www.uni-koeln.de/phil-fak/prag/",NULL,NULL,,"1","1","1","1","1",,"/phil-fak/prag/",NULL,"0","phil_prag_n","phil_prag_a","3","80","1"
"918","gbs","Gesellschaft für bedrohte Sprachen e.V.",,,,"http://www.uni-koeln.de/phil-fak/sprachwissenschaft/gbs/",NULL,NULL,,"1","1","1","1","1","gbs@uni-koeln.de","/phil-fak/sprachwissenschaft/gbs/",NULL,"0","phil_sprachw_gbs_n","phil_sprachw_gbs_a","3","80","1"
"919","genetikteaching","Genetik Teaching Gruppe",,,,,NULL,NULL,,"1","1","1","1","1",,"/math-nat-fak/genetik/teaching/",NULL,"0","math_genetik_teaching_n","math_genetik_teaching_a","5","81","1"
"920","sfb389","SFB 389",,,,,NULL,NULL,,"1","1","1","1","1",,"/inter-fak/sfb389/",NULL,"0","inter_sfb389_n","inter_sfb389_a","8","85","1"
"921","sfb670","SFB 670",,,,"http://www.sfb670.uni-koeln.de",NULL,NULL,,"1","1","1","1","1","michaela.artmann@uni-koeln.de","/inter-fak/sfb670/",NULL,"0","inter_sfb670_n","inter_sfb670_a","8","85","1"
"922","fachschaftkatheologie","Fachschaft katholische Theologie",,,,"http://www.uni-koeln.de/phil-fak/fs-kath-theologie/","168",NULL,,"1","1","1","1","1",,"/phil-fak/fs-kath-theologie/",,"0","phil_fs-katheoligie_n","phil_fs-katheoligie_a","3","2","1"
"923","philtrat","philtrat (Online Magazin des SprecherInnenrat der Philosophischen Fakultät)",,,,"http://www.philtrat.de/",NULL,NULL,,"1","1","1","1","1","philtrat-red@uni-koeln.de","/phil-fak/philtrat/",NULL,"0","phil_philtrat_n","phil_philtrat_a","3","80","1"
"924","geowiss","Department für Geowissenschaften",,"+49 (0) 221 470 4242","+49 (0) 221 470 1506","http://www.geosciences.uni-koeln.de/","410",NULL,,"1","0","0","0","1","oliver.boedeker@uni-koeln.de","/math-nat-fak/fggeowiss/",,"0","math_fggeowiss_n","math_fggeowiss_a","5","0","1"
"925","dmg","DMG - Deutsche Mineralogische Gesellschaft",,,,"http://www.uni-koeln.de/math-nat-fak/mineral/dmg/",NULL,NULL,,"1","1","1","1","1","DMG@min.uni-koeln.de","/math-nat-fak/mineral/dmg/",NULL,"0","math_mineral_dmg_n","math_mineral_dmg_a","5","80","1"
"926","haematologie","Hämatologie",,"0221 - 478 3777","0221 - 478 3531","http://www.medizin.uni-koeln.de/kliniken/innere1/studien/studienzentrum/","9",NULL,,"1","1","1","1","1","studienzentrum-haematologie@uk-koeln.de",,,"9",,,"4","0","1"
"928","infektiologie1","Infektiologie I (HIV- und bakterielle Infektionen)",,"0221 - 478 5860","0221 - 478 5915","https://innere1.uk-koeln.de/erkrankungen-therapien/infektiologie/","11",NULL,,"1","1","1","1","1","elisabeth.albrecht@uk-koeln.de",,,"9",,,"4","0","1"
"929","infektiologie2","Infektiologie II (Neutropenie und Pilzinfektionen)",,"0221 - 478 85523","0221 - 478 3611","http://innere1.uk-koeln.de/klinische-studien/studienzentrum","68",NULL,,"1","1","1","1","1",,,,"9",,,"4","0","1"
"930","klinstudienzentruminnere1","Klinisches Studienzentrum (Innere Medizin I)",,"+49 221 478-98888",,"http://innere1.uk-koeln.de/klinische-studien/studienzentrum",NULL,NULL,,"1","0","0","0","1","studien-innere1@uk-koeln.de",,,"9",,,"4","0","1"
"931","ahe","Arid Lands, Humankind and Environment (AHE)",,,,"http://ahe.uni-koeln.de","302",NULL,,"1","1","1","1","1",,"/math-nat-fak/geographie/ahe/",,"0","math_geographie_ahe_n","math_geographie_ahe_a","5","85","1"
"932","geologie","Geologie und Paläontologie",,"0221 - 470 5619","0221 - 470 5149","http://www.geologie.uni-koeln.de/773.html","310a",NULL,,"1","1","0","0","1",,"/math-nat-fak/geologie/",,"0","math_geologie_n","math_geologie_a","5","0","1"
"933","sfb589","SFB 589",,,,"http://www.uni-koeln.de/med-fak/biochemie/sfb589/",NULL,NULL,,"1","1","1","1","1",,"/med-fak/biochemie/sfb589/",,"0","med_biochemie_sfb589_n","med_biochemie_sfb589_a","4","85","1"
"934","kinderjugendnotfall","Kinder- und Jugendärztliche Notfallpraxis",,"0221 - 47 88 89 99",,"http://kindernotfallpraxis.uk-koeln.de/","26","0",,"1","0","0","0","1","patienteninformationsdienst@kvno.de",,,"9",,,"0","70","1"
"935","dgbf","Deutsche Gesellschaft für Bindegewebsforschung ",,,,"http://www.dgbf.de/",NULL,NULL,,"1","1","1","1","1","mats.paulsson@uni-koeln.de","/med-fak/biochemie/dgbf/",NULL,"0","med_biochemie_dgbf_n","med_biochemie_dgbf_a","4","90","1"
"936","philfak","Philosophische Fakultät",,,,"http://www.uni-koeln.de/phil-fak/",NULL,NULL,,"1","1","0","1","1",,"/phil-fak/",,"0","phil_fak_n","phil_fak_a","3","81","1"
"937","schreibzentrum","Schreibzentrum (Studierendenwerk)",,"0221 / 94265 - 109",,"http://www.kstw.de/index.php?option=com_content&view=article&id=155&Itemid=112","212",NULL,,"1","1","0","0","1","beratung@kstw.de",,,"9",,,"9","0","1"
"938","gradkolleg811","GK 811 - Theoretische und empirische Grundlagen des Risikomanagements",,"0221 - 470 - 2714 ","0221 - 470 - 3992","http://www.risk.uni-koeln.de/","101a",NULL,,"1","1","0","0","1","graduiertenkolleg@wiso.uni-koeln.de",,,"9",,,"1","0","1"
"942","gradkolleg296","GK 296 - Genetik zellulärer Systeme",,,,"http://www.genetik.uni-koeln.de/teaching/graduiertenkolleg/","300",NULL,,"1","1","0","0","1",,"/math-nat-fak/genetik/teaching/graduiertenkolleg/",NULL,"0",,,"5","0","1"
"943","jurfak","Juristische Fakultät",,,,"http://jura.uni-koeln.de",NULL,NULL,,"1","1","0","1","1","jura-dv@uni-koeln.de","/jur-fak/",,"0","jur_fak_n","jur_fak_a","2","0","1"
"948","mathnatfak","Mathematisch Naturwissenschaftliche Fakultät",,,,"http://www.uni-koeln.de/math-nat-fak/",NULL,NULL,,"1","1","0","1","1",,"/math-nat-fak/",,"0","math_fak_n","math_fak_a","5","0","1"
"955","ewfak","Erziehungswissenschaftliche Fakultät",,,,"http://www.uni-koeln.de/ew-fak/",NULL,NULL,,"1","1","1","1","1",,"/ew-fak/",NULL,"0","ew_fak_n","ew_fak_a","6","81","1"
"956","gesellschaftsrecht","Gesellschaftsrecht (IfG)",,"+49 (0) 221 470 5694","+49 (0) 221 470 5031","http://www.jura.uni-koeln.de/4909.html","100","2","Bauteil 9","0","0","0","0","1","post-bbs@uni-koeln.de","/jur-fak/ifg/",,"0","jur_ifg_n","jur_ifg_a","2","0","1"
"958","schwerbehindertuni","Schwerbehindertenvertretung (Universität)",,"0221 - 470 4314","0221 - 470 6740","http://verwaltung.uni-koeln.de/sbv/content/index_ger.html","105",NULL,"Raum S","1","0","0","0","1","vertrauensperson-sbv@uni-koeln.de",,,"9",,,"9","0","1"
"961","foerdervereinrechtswiss","Förderverein der Rechtswissenschaft an der Universität zu Köln",,,,"http://jura-foerderverein.uni-koeln.de",NULL,NULL,,"1","1","0","1","1",,,,"0",,,"2","70","1"
"962","ottowolff","Otto Wolff Institut für Wirtschaftsordnung",,"0221 - 470 5348","0221 - 470 5350","http://www.otto-wolff-institut.de/","411","1",,"1","0","0","0","1",,,,"9",,,"1","0","1"
"963","humanwiss","Humanwissenschaftliche Fakultät",,,,"http://www.hf.uni-koeln.de/",NULL,NULL,,"1","1","0","1","1",,"/hf/",,"0","hwf_n","hwf_a","6","0","1"
